Closed Time,Created Time,Department,Ticket Id,Due by Time,First Response Time (in Hrs),First Response Status,Group,Impact,Priority,Requester Email,Resolution Status,Resolution Time (in Hrs),Agent,Type,Urgency
2022-03-02 17:35:32,2022-02-09 10:57:07,"Media, Journalism, and Digital Storytelling",86562,2022-02-15 10:57:07,102:40:01,SLA Violated,SD - FT - Employee Hardware Support,Low,High,5288,SLA Violated,131:51:43,7274,Incident,Low
,2022-02-09 10:58:12,Christian Studies and Philosophy,86563,2022-02-16 10:58:12,48:14:36,SLA Violated,NT - Phones,Medium,Medium,2597,,,3588,Incident,Low
2022-08-30 08:35:06,2022-02-09 11:00:25,School of Communication Arts,86564,2022-02-11 11:00:25,00:48:12,Within SLA,SD - FT - Employee Hardware Support,Low,Urgent,7760,SLA Violated,1256:59:35,7274,Incident,Low
2022-07-26 16:35:02,2022-02-09 11:00:26,Residence Life,86565,2022-02-15 11:00:26,00:47:09,Within SLA,SD - FT - Employee Software Support,Low,High,4398,SLA Violated,1040:01:27,7107,Incident,Low
,2022-02-09 11:42:45,Alumni Office,86566,2022-03-23 11:43:37,00:00:00,,NT - General,Medium,Low,5711,,,3588,Incident,Low
2022-02-10 12:35:10,2022-02-09 12:04:52,Athletics,86567,2023-07-14 12:32:09,00:00:00,,SPAM Email,Medium,Low,8127,Within SLA,00:03:19,3588,Incident,Low
2022-02-09 12:30:11,2022-02-09 12:30:10,,86568,2022-03-23 12:30:11,00:00:00,,NT - General,Medium,Low,7401,Within SLA,00:00:01,3588,Incident,Low
2022-02-11 11:35:02,2022-02-09 13:33:51,Music,86569,2023-07-14 14:26:02,00:00:00,,SPAM Email,Medium,Low,7326,Within SLA,06:09:21,3588,Incident,Low
2022-08-12 10:35:21,2022-02-09 14:35:01,Adult Professional Studies,86570,2023-07-14 15:17:19,00:00:00,,ID - General Support,Low,High,9507,Within SLA,1147:18:51,8035,Incident,Low
2022-02-09 14:50:12,2022-02-09 14:50:11,,86571,2022-03-23 14:50:12,00:00:00,,NT - General,Medium,Low,7401,Within SLA,00:00:01,3588,Incident,Low
2022-02-19 13:35:10,2022-02-09 14:52:06,Admissions,86572,2022-04-19 12:10:55,39:25:50,Within SLA,NT - General,Medium,Low,1206,Within SLA,39:25:50,3588,Incident,Low
2022-09-16 11:34:33,2022-02-09 15:22:53,School of Communication Arts,86573,2022-02-11 15:22:53,07:28:28,Within SLA,SD - FT - Employee Hardware Support,Low,Urgent,1786,SLA Violated,1363:16:26,7274,Incident,Low
2022-02-10 16:35:18,2022-02-09 16:06:09,Information Technology Services,86574,2022-03-02 16:35:18,00:00:00,,SD - FT - Employee Software Support,Low,Low,3761,Within SLA,00:00:47,7274,Incident,Low
2022-02-10 16:35:19,2022-02-09 16:07:24,,86575,2022-03-02 16:34:19,00:00:00,,System Inbox (Waiting to be Assigned),Low,Low,4315,Within SLA,00:01:09,7107,Incident,Low
2022-09-27 14:35:09,2022-02-09 17:27:58,,86576,2022-03-23 17:00:00,02:19:01,Within SLA,NT - General,Medium,Low,4383,SLA Violated,1329:18:46,3588,Incident,Low
2022-02-09 17:30:16,2022-02-09 17:30:15,,86577,2022-03-23 17:00:00,00:00:00,,NT - General,Medium,Low,7401,Within SLA,00:00:00,3588,Incident,Low
2022-02-09 20:16:45,2022-02-09 17:30:53,"Safety, Security, and Switchboard",86578,2022-02-09 18:00:00,00:00:00,,SD - LS - Setups,Low,Medium,3816,SLA Violated,00:00:00,7107,Service Request,High
2022-02-10 02:11:12,2022-02-10 02:11:11,,86579,2022-03-01 17:00:00,00:00:00,,System Inbox (Waiting to be Assigned),Low,Low,9951,Within SLA,00:00:00,7107,Incident,Low
2022-02-10 02:11:12,2022-02-10 02:11:11,,86580,2022-03-01 17:00:00,00:00:00,,System Inbox (Waiting to be Assigned),Low,Low,9951,Within SLA,00:00:00,7107,Incident,Low
2022-02-10 06:31:46,2022-02-10 06:31:46,,86581,2022-03-23 17:00:00,00:00:00,,NT - General,Medium,Low,7401,Within SLA,00:00:00,3588,Incident,Low
2022-02-10 17:34:30,2022-02-10 07:59:20,Information Technology Services,86582,2022-02-11 17:00:00,00:00:00,,NT - General,Medium,High,2101,Within SLA,09:00:00,7107,Incident,High
2022-04-13 15:34:52,2022-02-10 08:02:39,,86583,2022-03-24 08:02:39,00:00:00,,NT - General,Medium,Low,4243,SLA Violated,394:04:42,3588,Incident,Low
2022-03-01 14:34:23,2022-02-10 08:23:32,Student Life,86584,2022-02-16 08:23:32,17:36:28,Within SLA,SD - ES - Event Support,Low,High,2668,SLA Violated,114:00:16,7107,Incident,Low
2022-02-15 13:34:40,2022-02-10 09:45:47,Institutional Advancement and Development,86585,2022-02-10 10:00:00,00:00:00,,SD - LS - Setups,Low,Medium,1912,SLA Violated,21:29:13,7107,Service Request,High
2022-02-11 14:14:10,2022-02-10 10:21:12,Athletics,86586,2022-03-02 10:21:49,03:24:33,Within SLA,SD - FT - Employee Software Support,Low,Low,9340,Within SLA,12:52:58,7107,Incident,Low
2022-02-14 16:01:47,2022-02-10 10:27:12,,86587,2022-03-02 10:27:47,00:00:00,,SD - LS - Maintenance and Deployments,Low,Low,7989,Within SLA,23:34:29,7107,Incident,Low
2022-02-10 10:30:11,2022-02-10 10:30:10,,86588,2022-03-24 10:30:11,00:00:00,,NT - General,Medium,Low,7401,Within SLA,00:00:01,3588,Incident,Low
2022-02-11 14:35:13,2022-02-10 11:03:46,Pioneer Food Service,86589,2022-03-03 11:56:13,00:00:00,,SD - FT - Employee Hardware Support,Low,Low,8755,Within SLA,02:39:45,7107,Incident,Low
2022-02-10 12:30:12,2022-02-10 12:30:11,,86590,2022-03-24 12:30:12,00:00:00,,NT - General,Medium,Low,7401,Within SLA,00:00:01,3588,Incident,Low
2022-05-19 12:35:27,2022-02-10 13:50:35,Human Resources,86591,2022-02-16 13:50:35,22:06:23,Within SLA,SD - FT - Employee Hardware Support,Medium,High,4050,SLA Violated,475:26:26,7107,Incident,Medium
2022-02-12 17:35:26,2022-02-10 13:55:48,Admissions,86592,2022-03-02 14:18:00,00:00:00,,SD - FT - Employee Hardware Support,Medium,Low,2578,Within SLA,11:42:20,7274,Incident,Low
2022-03-10 09:34:47,2022-02-10 14:37:23,Alumni Office,86593,2022-03-25 15:04:46,155:15:42,SLA Violated,NT - Phones,Medium,Low,7288,Within SLA,165:30:45,3588,Incident,Low
2022-02-10 14:50:12,2022-02-10 14:50:11,,86594,2022-03-24 14:50:12,00:00:00,,NT - General,Medium,Low,7401,Within SLA,00:00:01,3588,Incident,Low
2022-02-11 16:34:54,2022-02-10 15:25:48,,86595,2022-03-03 16:20:54,00:00:00,,SD - SS - Student Support,Low,Low,4967,Within SLA,00:14:45,7107,Incident,Low
2022-02-14 15:07:51,2022-02-10 15:54:16,Financial Aid,86596,2022-03-02 15:54:45,17:13:36,Within SLA,SD - FT - Employee Software Support,Low,Low,7255,Within SLA,17:13:35,7274,Incident,Low
2022-02-18 14:00:48,2022-02-10 16:37:19,,86597,2022-03-24 16:38:11,00:00:00,,NT - General,Medium,Low,5099,Within SLA,51:23:28,3588,Incident,Low
2022-02-12 08:34:25,2022-02-10 17:01:41,Institutional Advancement and Development,86598,2022-02-22 16:56:00,00:04:30,Within SLA,SD - DC - Graphic Design,Low,Medium,1912,Within SLA,00:04:30,7107,Service Request,Low
2022-02-10 17:30:14,2022-02-10 17:30:14,,86599,2022-03-24 17:00:00,00:00:00,,NT - General,Medium,Low,7401,Within SLA,00:00:00,3588,Incident,Low
2022-02-11 02:11:16,2022-02-11 02:11:15,,86600,2022-03-02 17:00:00,00:00:00,,System Inbox (Waiting to be Assigned),Low,Low,9951,Within SLA,00:00:00,7107,Incident,Low
2022-02-11 02:11:16,2022-02-11 02:11:16,,86601,2022-03-02 17:00:00,00:00:00,,System Inbox (Waiting to be Assigned),Low,Low,9951,Within SLA,00:00:00,7107,Incident,Low
2022-02-11 06:30:53,2022-02-11 06:30:52,,86602,2022-03-24 17:00:00,00:00:00,,NT - General,Medium,Low,7401,Within SLA,00:00:00,3588,Incident,Low
2022-02-11 17:34:42,2022-02-11 07:59:26,Information Technology Services,86603,2022-03-14 15:35:57,00:00:00,,NT - General,Medium,High,2101,Within SLA,09:00:00,3588,Incident,High
2022-02-16 16:05:38,2022-02-11 08:24:10,Admissions,86604,2022-03-04 15:58:39,00:00:00,,SD - LS - Emergencies,Low,Low,5516,Within SLA,18:07:34,7107,Incident,Low
2022-02-19 13:35:11,2022-02-11 09:16:35,Social Work,86605,2022-04-20 12:58:58,26:44:53,Within SLA,NT - General,Medium,Low,4798,Within SLA,29:37:42,3588,Incident,Low
2022-02-12 10:35:01,2022-02-11 09:27:43,Conference Services,86606,2022-03-03 16:34:00,00:00:00,,SD - FT - Employee Software Support,Low,Low,9479,Within SLA,00:26:10,7107,Incident,Low
2022-02-16 11:35:17,2022-02-11 10:19:26,Human Resources,86607,2022-03-04 10:56:17,00:00:00,,SD - FT - Employee Lifecycle,Low,Low,9340,Within SLA,18:39:32,7107,Incident,Low
2022-04-26 10:35:23,2022-02-11 10:20:13,Admissions,86608,2022-02-17 10:20:13,158:25:11,SLA Violated,SD - FT - Employee Hardware Support,Low,High,4401,SLA Violated,449:34:13,7274,Incident,Low
2022-02-11 10:31:13,2022-02-11 10:28:23,Athletics,86609,2022-03-03 10:28:24,00:00:00,,SD - FT - Employee Hardware Support,Low,Low,9340,Within SLA,00:02:50,7107,Incident,Low
2022-02-14 13:35:03,2022-02-11 10:28:25,Athletics,86610,2022-04-25 12:34:00,03:02:19,Within SLA,NT - General,Medium,Low,9340,Within SLA,03:02:19,3588,Incident,Low
2022-02-15 11:35:29,2022-02-11 10:28:26,Athletics,86611,2023-07-18 11:04:29,00:00:00,,AD - General,Low,Low,9340,Within SLA,09:31:04,2741,Incident,Low
2022-02-11 10:30:12,2022-02-11 10:30:10,,86612,2022-03-25 10:30:12,00:00:00,,NT - General,Medium,Low,7401,Within SLA,00:00:01,3588,Incident,Low
2022-02-11 10:58:18,2022-02-11 10:49:00,Pioneer Food Service,86613,2022-03-03 10:49:51,00:00:00,,System Inbox (Waiting to be Assigned),Low,Low,5908,Within SLA,00:09:18,7107,Incident,Low
2022-02-18 11:35:13,2022-02-11 11:04:17,Registrar,86614,2022-04-19 15:21:01,00:00:00,,NT - General,Medium,Low,2965,Within SLA,36:15:18,3588,Incident,Low
2022-02-14 13:30:51,2022-02-11 11:20:30,,86615,2022-02-11 11:30:00,00:00:00,,SD - LS - Setups,Low,Medium,8478,SLA Violated,11:10:21,9243,Service Request,High
2022-02-16 11:35:18,2022-02-11 11:26:03,Human Resources,86616,2022-03-04 12:08:18,00:00:00,,SD - FT - Employee Lifecycle,Low,Low,2597,Within SLA,17:27:56,7107,Incident,Low
2022-02-14 15:33:58,2022-02-11 11:41:45,Christian Studies and Philosophy,86617,2022-03-03 11:41:48,00:00:00,,SD - FT - Employee Hardware Support,Low,Low,2597,Within SLA,12:52:13,7107,Incident,Low
2022-02-14 15:35:01,2022-02-11 11:41:49,Christian Studies and Philosophy,86618,2022-04-25 13:06:02,02:30:43,Within SLA,NT - General,Medium,Low,2597,Within SLA,02:30:43,3588,Incident,Low
2022-02-15 11:35:30,2022-02-11 11:41:49,Christian Studies and Philosophy,86619,2023-07-18 12:20:30,08:15:48,Within SLA,AD - General,Low,Low,2597,Within SLA,08:15:59,2741,Incident,Low
2022-02-18 11:35:14,2022-02-11 11:42:12,Registrar,86620,2022-04-19 15:58:03,00:00:00,,NT - General,Medium,Low,2965,Within SLA,35:38:09,3588,Incident,Low
2022-02-23 08:34:56,2022-02-11 12:05:41,Academic Affairs,86621,2022-02-23 12:21:56,06:51:08,Within SLA,SD - FT - Employee Software Support,Medium,Medium,9238,Within SLA,59:13:54,7274,Incident,Low
2022-02-11 13:33:35,2022-02-11 12:06:34,Art and Design,86622,2022-03-03 12:06:46,01:27:02,Within SLA,SD - FT - Employee Software Support,Low,Low,6669,Within SLA,01:27:01,7274,Incident,Low
2022-02-11 12:30:13,2022-02-11 12:30:12,,86623,2022-03-25 12:30:13,00:00:00,,NT - General,Medium,Low,7401,Within SLA,00:00:01,3588,Incident,Low
2022-02-12 14:34:37,2022-02-11 13:02:52,Christian Studies and Philosophy,86624,2022-03-03 16:01:00,00:00:00,,SD - LS - Emergencies,Medium,Low,9350,Within SLA,00:59:56,9243,Incident,Low
2022-02-14 09:18:15,2022-02-11 14:09:49,,86625,2023-07-17 14:10:00,00:00:00,,AD - General,Low,Low,2770,Within SLA,04:08:26,8674,Incident,Low
2022-03-11 12:35:05,2022-02-11 14:20:11,Human Resources,86626,2022-02-15 14:20:11,04:50:11,Within SLA,SD - FT - Employee Lifecycle,Low,Urgent,6059,SLA Violated,168:38:00,7107,Incident,Low
2022-03-12 18:34:41,2022-02-11 14:49:02,Adult Professional Studies,86627,2022-03-29 14:50:00,159:42:40,SLA Violated,NT - General,Medium,Low,5196,Within SLA,164:10:58,2168,Incident,Low
2022-02-11 14:50:11,2022-02-11 14:50:10,,86628,2022-03-25 14:50:10,00:00:00,,NT - General,Medium,Low,7401,Within SLA,00:00:00,3588,Incident,Low
2023-03-17 16:21:17,2022-02-11 14:53:51,Information Technology Services,86629,2022-03-25 14:53:51,00:00:00,,NT - General,Medium,Low,2101,SLA Violated,2494:27:26,7107,Incident,Low
2022-03-04 14:34:52,2022-02-11 15:25:04,Academic Affairs,86630,2022-03-28 16:38:51,45:56:45,SLA Violated,NT - General,Medium,Low,7324,Within SLA,123:56:03,7107,Incident,Low
2022-02-25 15:34:52,2022-02-11 16:43:56,School of Education,86631,2022-02-22 16:43:56,12:26:36,Within SLA,SD - FT - Employee Hardware Support,Low,Medium,1649,SLA Violated,79:38:27,7107,Incident,Low
2022-02-11 17:30:12,2022-02-11 17:30:11,,86632,2022-03-25 17:00:00,00:00:00,,NT - General,Medium,Low,7401,Within SLA,00:00:00,3588,Incident,Low
2022-02-15 18:34:23,2022-02-11 18:47:01,,86633,2022-03-07 08:00:00,00:00:00,Within SLA,SD - SS - Discovery & Zoom,Low,Low,2749,Within SLA,09:00:00,7107,Incident,Low
2022-02-12 02:11:17,2022-02-12 02:11:17,,86634,2022-03-03 17:00:00,00:00:00,,System Inbox (Waiting to be Assigned),Low,Low,9951,Within SLA,00:00:00,7107,Incident,Low
2022-03-02 10:34:29,2022-02-12 07:00:17,,86635,2022-03-07 08:02:28,00:00:00,,SD - FT - Technician Assistants,Low,Low,3303,Within SLA,101:32:16,7107,Service Request,Low
2022-02-15 19:34:23,2022-02-12 09:04:21,Dayton School of Business,86636,2022-03-07 08:00:00,00:00:00,,SD - LS - Emergencies,Low,Low,9325,Within SLA,09:00:00,7107,Incident,Low
2022-02-17 20:35:03,2022-02-12 15:19:21,,86637,2022-03-07 08:00:00,00:26:18,Within SLA,SD - SS - Student Support,Low,Low,6081,Within SLA,27:00:00,7107,Incident,Low
2022-02-14 09:52:10,2022-02-12 17:45:40,Dayton School of Business,86638,2022-03-04 08:00:39,00:00:00,,SD - FT - Computer Labs,Low,Low,9325,Within SLA,01:52:10,7107,Incident,Low
2022-02-15 08:34:54,2022-02-13 06:09:26,Information Technology Services,86639,2023-08-21 09:24:39,00:00:00,,SPAM Email,Medium,Low,3761,Within SLA,00:10:54,7107,Incident,Low
2022-02-17 15:34:57,2022-02-13 13:38:08,Science and Health,86640,2022-03-07 08:06:57,12:22:25,Within SLA,SD - FT - Employee Software Support,Low,Low,8534,Within SLA,25:28:34,7107,Incident,Low
2022-02-14 02:11:25,2022-02-14 02:11:24,,86641,2022-03-03 17:00:00,00:00:00,,System Inbox (Waiting to be Assigned),Low,Low,9951,Within SLA,00:00:00,7107,Incident,Low
2022-02-14 02:11:25,2022-02-14 02:11:25,,86642,2022-03-03 17:00:00,00:00:00,,System Inbox (Waiting to be Assigned),Low,Low,9951,Within SLA,00:00:00,7107,Incident,Low
2022-02-14 04:33:48,2022-02-14 04:33:47,,86643,2022-03-25 17:00:00,00:00:00,,NT - General,Medium,Low,7401,Within SLA,00:00:00,3588,Incident,Low
2022-02-14 06:30:57,2022-02-14 06:30:56,,86644,2022-03-25 17:00:00,00:00:00,,NT - General,Medium,Low,7401,Within SLA,00:00:00,3588,Incident,Low
2022-02-14 13:14:18,2022-02-14 07:00:12,,86645,2022-03-03 17:00:00,00:00:00,,SD - FT - Technician Assistants,Low,Low,3761,Within SLA,05:14:18,7274,Service Request,Low
2022-02-15 10:34:48,2022-02-14 07:00:14,,86646,2022-03-07 08:35:48,00:00:00,,SD - FT - Technician Assistants,Low,Low,5364,Within SLA,01:59:03,7107,Service Request,Low
2022-03-02 10:34:30,2022-02-14 07:00:22,English,86647,2022-03-07 08:02:30,00:00:00,,SD - FT - Technician Assistants,Low,Low,3172,Within SLA,101:32:52,7107,Service Request,Low
2022-02-22 12:34:51,2022-02-14 07:51:05,,86648,2022-04-20 11:50:04,01:16:34,Within SLA,NT - General,Medium,Low,6418,Within SLA,30:46:25,3588,Incident,Low
2022-02-14 17:35:13,2022-02-14 07:59:15,Information Technology Services,86649,2022-02-15 17:00:00,00:00:00,,NT - General,Medium,High,2101,Within SLA,09:00:00,2168,Incident,High
2022-03-12 15:34:17,2022-02-14 08:11:20,School of Education,86650,2022-02-18 08:11:20,00:00:13,Within SLA,SD - FT - Employee Software Support,Low,High,8811,SLA Violated,178:10:31,7107,Incident,Low
2022-03-11 12:35:07,2022-02-14 08:13:11,Athletics,86651,2022-02-18 08:13:11,133:24:29,SLA Violated,SD - FT - Employee Hardware Support,Low,High,6059,SLA Violated,165:44:42,7107,Incident,Low
2022-03-04 10:35:00,2022-02-14 08:13:13,Athletics,86652,2022-02-14 16:13:13,69:32:09,SLA Violated,NT - General,Medium,Urgent,6059,SLA Violated,85:13:37,3588,Incident,High
2022-02-23 16:21:22,2022-02-14 08:13:14,Athletics,86653,2022-04-12 16:28:07,00:00:00,,NT - General,Medium,Low,6059,Within SLA,71:08:08,3588,Incident,Low
2022-11-01 17:34:54,2022-02-14 09:00:42,Information Technology Services,86654,2022-02-16 09:00:42,00:00:00,,SD - DC - Graphic Design,Low,Urgent,6617,SLA Violated,825:31:16,7107,Incident,Low
2022-02-19 09:35:09,2022-02-14 09:01:11,Information Technology Services,86655,2022-03-28 16:54:00,00:12:35,Within SLA,NT - General,Medium,Low,3355,Within SLA,36:06:28,3588,Incident,Low
2022-03-09 16:35:02,2022-02-14 09:54:05,,86656,2022-02-18 09:54:05,00:00:00,,SD - FT - Employee Software Support,Low,High,4332,SLA Violated,150:16:02,7107,Incident,Low
2022-02-15 13:34:41,2022-02-14 09:55:03,,86657,2022-03-07 10:00:41,00:00:00,,SD - FT - Student Escalation,Low,Low,9502,Within SLA,03:34:49,7107,Incident,Low
2022-02-15 13:34:42,2022-02-14 09:55:35,,86658,2022-03-07 09:58:42,00:00:00,,SD - FT - Student Escalation,Low,Low,6737,Within SLA,03:36:20,7274,Incident,Low
2022-02-15 13:34:42,2022-02-14 09:56:22,Information Technology Services,86659,2022-03-07 10:04:42,00:00:00,,SD - FT - Student Escalation,Low,Low,3761,Within SLA,03:30:33,7107,Incident,Low
2022-02-14 10:05:11,2022-02-14 09:56:41,Information Technology Services,86660,2022-03-04 09:57:01,00:00:00,,System Inbox (Waiting to be Assigned),Low,Low,3761,Within SLA,00:08:30,7107,Incident,Low
2022-02-14 10:55:19,2022-02-14 09:59:10,Information Technology Services,86661,2022-03-04 09:59:59,00:00:00,,System Inbox (Waiting to be Assigned),Low,Low,3761,Within SLA,00:56:09,7107,Incident,Low
2023-01-18 10:35:45,2022-02-14 10:01:05,Intercultural Affairs,86662,2022-02-18 10:01:05,04:41:55,Within SLA,SD - FT - Employee Hardware Support,Low,High,7403,SLA Violated,2103:32:21,7107,Incident,Low
2022-02-14 11:00:56,2022-02-14 10:10:57,Information Technology Services,86663,2022-03-04 10:11:40,00:00:00,,System Inbox (Waiting to be Assigned),Low,Low,3761,Within SLA,00:49:59,7107,Incident,Low
2022-02-14 10:30:12,2022-02-14 10:30:11,,86665,2022-03-28 10:30:12,00:00:00,,NT - General,Medium,Low,7401,Within SLA,00:00:01,3588,Incident,Low
2022-02-15 12:34:55,2022-02-14 10:43:43,School of Education,86666,2022-03-07 11:25:55,00:20:26,Within SLA,SD - FT - Employee Software Support,Low,Low,5842,Within SLA,01:09:00,7107,Incident,Low
2022-02-15 11:35:31,2022-02-14 10:49:20,Dayton School of Business,86667,2022-03-07 11:34:31,00:00:00,,SD - FT - Employee Hardware Support,Low,Low,6259,Within SLA,00:01:32,7107,Incident,Low
2022-04-01 09:34:47,2022-02-14 12:00:29,Admissions,86668,2022-02-18 12:00:29,04:59:30,Within SLA,SD - FT - Employee Software Support,Low,High,1206,SLA Violated,293:49:57,7274,Incident,Low
2022-02-19 09:35:10,2022-02-14 12:20:10,Conference Services,86669,2022-03-29 11:13:00,18:22:03,Within SLA,NT - General,Medium,Low,9479,Within SLA,32:47:53,3588,Incident,Low
2022-02-15 13:34:43,2022-02-14 12:20:32,Institutional Advancement and Development,86670,2022-03-07 12:39:43,00:55:04,Within SLA,SD - LS - Setups,Low,Low,1912,Within SLA,00:55:04,7107,Incident,Low
2022-02-19 17:34:36,2022-02-14 12:26:31,Strategic Communications,86671,2022-04-21 13:02:09,17:18:02,Within SLA,NT - General,Medium,Low,5310,Within SLA,20:34:18,3588,Incident,Low
2022-02-14 12:30:10,2022-02-14 12:30:09,,86672,2022-03-28 12:30:10,00:00:00,,NT - General,Medium,Low,7401,Within SLA,00:00:01,3588,Incident,Low
2022-02-16 13:06:00,2022-02-14 13:05:51,Ancient and Modern Languages,86673,2022-02-14 13:30:00,00:00:00,,SD - LS - Setups,Low,Medium,9784,SLA Violated,18:00:09,7107,Service Request,High
2022-02-18 09:35:18,2022-02-14 13:22:48,Ancient and Modern Languages,86674,2022-03-07 13:35:18,12:45:40,Within SLA,SD - FT - Employee Hardware Support,Low,Low,9784,Within SLA,23:00:35,7107,Incident,Medium
2022-02-25 10:35:31,2022-02-14 13:31:46,,86675,2022-02-23 13:31:46,27:39:05,Within SLA,SD - LS - Emergencies,Low,Medium,3525,SLA Violated,67:20:22,9243,Incident,Low
2022-02-14 18:48:56,2022-02-14 13:56:03,Information Technology Services,86676,2022-03-04 13:56:03,00:00:00,,SD - LS - Emergencies,Low,Low,2232,Within SLA,03:03:57,9243,Incident,Low
2022-02-15 15:34:29,2022-02-14 14:28:09,Information Technology Services,86677,2022-03-07 15:20:29,00:00:00,,System Inbox (Waiting to be Assigned),Low,Low,3761,Within SLA,00:14:09,7107,Incident,Low
2022-02-23 17:35:11,2022-02-14 14:28:46,Facilities,86678,2022-02-24 14:30:00,00:30:40,Within SLA,SD - FT - Employee Hardware Support,Low,Medium,1321,Within SLA,56:30:40,7274,Incident,Low
2022-03-10 11:34:32,2022-02-14 14:29:45,Facilities,86679,2022-02-18 14:29:45,20:30:15,Within SLA,SD - FT - Employee Hardware Support,Low,High,3363,SLA Violated,149:25:09,7274,Incident,Low
2022-02-14 14:43:00,2022-02-14 14:31:01,Intercultural Affairs,86680,2022-03-04 14:31:01,00:00:00,,System Inbox (Waiting to be Assigned),Low,Low,7403,Within SLA,00:11:59,7107,Incident,Low
2022-02-14 14:37:25,2022-02-14 14:31:31,Information Technology Services,86681,2022-03-04 14:32:09,00:00:00,,System Inbox (Waiting to be Assigned),Low,Low,3761,Within SLA,00:05:54,7107,Incident,Low
